tweet_id,month,month_name,date,text,likes,retweets,replies,views,length,hashtags,mentions,links,sentiment,sentiment_label
1893974276803371108,2,February,Mon Feb 24 10:40:30 +0000 2025,"Ucrania debe ganar una paz justa y duradera. De ello dependen la libertad, la seguridad y el futuro de todos los europeos y europeas.

Por eso acabo de anunciar en Kyiv que España enviará un nuevo paquete de ayuda militar por valor de 1.000 millones de euros al pueblo ucraniano. https://t.co/f7a7BKiIbi",4557,1075,1994,829864,303,0,0,1,0.0,neutral
1893931765275759092,2,February,Mon Feb 24 07:51:35 +0000 2025,"Felicidades a @_FriedrichMerz por la victoria electoral de anoche en Alemania.

Una Europa fuerte requiere que trabajemos unidos para afrontar retos comunes. Más competitividad, autonomía estratégica y transición ecológica y digital.",1804,364,654,160296,233,0,1,0,0.0,neutral
1893913314591171040,2,February,Mon Feb 24 06:38:16 +0000 2025,"España está con Ucrania.

Tres años después del inicio de la agresión rusa, nuestro compromiso con el pueblo ucraniano sigue intacto. Ya en Kyiv, para participar en la Cumbre Internacional de apoyo a Ucrania. https://t.co/vpv5uaTZPL",8911,1345,1629,377411,232,0,0,1,0.0,neutral
1893643723482771518,2,February,Sun Feb 23 12:47:00 +0000 2025,"A los de la motosierra: 

Que no les gusta el feminismo, pues toma Pacto de Estado contra la Violencia de Género.

Que no les gusta la reforma laboral, pues reducimos la jornada laboral.

Que no les gusta Europa, pues más Europa. https://t.co/g4XaVRQJ1k",7788,1712,3357,712781,253,0,0,1,-0.6808,negative
1893641205684298162,2,February,Sun Feb 23 12:37:00 +0000 2025,"Hoy hay elecciones en Alemania. 

Y en ninguna ecuación de gobernabilidad entrará la ultraderecha.

Esa es la diferencia entre la derecha española y la alemana. Entre una derecha moderada y una derecha tutelada por la ultraderecha.

Aquí, lo que dice Abascal va a misa. https://t.co/51vg4xTRkv",4229,962,1966,777362,293,0,0,1,0.0,neutral
1893638265850237373,2,February,Sun Feb 23 12:25:19 +0000 2025,"Nunca ha habido tantos recursos para blindar los servicios públicos. Y nunca ha habido un proceso privatizador como el que impulsa Moreno Bonilla.

En 2026 pasaremos del verbo privatizar al verbo blindar.

@mjmonteroc será una extraordinaria presidenta de Andalucía. https://t.co/ZOcZIkiEfm",2355,815,947,115399,290,0,1,1,0.5859,positive
1893276104913289505,2,February,Sat Feb 22 12:26:13 +0000 2025,"Hay quien llama dictador a @ZelenskyyUa. Recordemos que es un presidente elegido con el voto de los ucranianos y ucranianas.

Y si hay alguien que ha luchado por la democracia en Rusia, ese no ha sido Putin.

Ha sido Navalny, que pagó esa lucha por la democracia con su vida. https://t.co/XUF5MuzR5B",5003,1253,2074,453464,299,0,1,1,0.4145,positive
1893273534606049314,2,February,Sat Feb 22 12:16:00 +0000 2025,"Su lema no es todo por la patria, es todo por la pasta.

La internacional ultraderechista es como la criptomoneda de Milei, una estafa piramidal.

Su objetivo es hacer ruido mientras hacen negocio con lo público.

Frente a su motosierra, nosotros tenemos el BOE. https://t.co/uIhIPDWJgr",5118,1599,1898,276777,286,0,0,1,-0.296,negative
1893270802415411370,2,February,Sat Feb 22 12:05:09 +0000 2025,"La historia volverá a ser muy dura con los colaboracionistas del s. XXI, como lo fue con los del s. XX.

Sr. Feijóo, no se puede ser europeísta por la mañana, y acostarse con la ultraderecha por la noche. https://t.co/8pUA3PCYld",3233,999,1221,143494,228,0,0,1,-0.296,negative
1895201985416306881,2,February,Thu Feb 27 19:58:59 +0000 2025,"Frente a los bulos, los datos:

🇪🇸 España mejora su puntuación, sube dos puestos en el ranking global, y se consolida como una de las democracias más plenas del mundo según @TheEconomist.

https://t.co/GSTu85I08V https://t.co/QXYqjymkLU",6535,1840,2952,818050,236,0,1,2,0.0,neutral
1895192270728565067,2,February,Thu Feb 27 19:20:22 +0000 2025,"No muere una mujer, a una mujer la matan.

No es un calentón, es una agresión.

No es un divorcio duro, es violencia machista.

La lucha contra la #ViolenciaDeGénero no es una lucha de las mujeres contra los hombres. Es una lucha por la dignidad del género humano.

#VivasSinMiedo https://t.co/JXJOh2iUuW",7838,2154,1639,1013117,304,2,0,1,-0.7783,negative
1895111742700622278,2,February,Thu Feb 27 14:00:23 +0000 2025,"Gracias a @ITPAero por impulsar la autonomía estratégica de nuestro país y de la UE en el sector aeroespacial, donde España tiene tanto que ofrecer.

Estaremos a vuestro lado, apostando por la sostenibilidad para reforzar la cohesión territorial y la reindustrialización. https://t.co/veKsuP40Dt",1220,387,320,49913,295,0,1,1,0.0,neutral
1895090660014788959,2,February,Thu Feb 27 12:36:37 +0000 2025,"La Unión Europea no se creó contra nadie. Se creó a favor del multilateralismo y el entendimiento entre países, la paz, el desarrollo económico y la justicia social.

Ante la amenaza de la involución y el cierre de las economías, apostamos por el avance y la apertura del mundo. https://t.co/Qq3yDQVSj3",3445,1087,897,121820,302,0,0,1,0.128,positive
1894830041248473521,2,February,Wed Feb 26 19:21:00 +0000 2025,"Hoy he hablado con @LulaOficial, @GabrielBoric, @petrogustavo y @OrsiYamandu sobre los peligros que plantean para nuestras democracias la desinformación y las campañas de injerencia extranjeras. 

Nuestros países van a trabajar juntos para garantizar unas redes sociales libres de https://t.co/SzDjGHFFat",8304,2439,3125,725945,304,0,4,1,0.0,neutral
1894765608220156020,2,February,Wed Feb 26 15:04:58 +0000 2025,"Frente a la involución que nos rodea, progreso.

España vuelve a brillar con luz propia en materia de igualdad de género.

 ¡Avanzamos!",1600,546,1016,144293,135,0,0,0,0.0,neutral
1894745465364553845,2,February,Wed Feb 26 13:44:56 +0000 2025,"Esta mañana me he reunido con el @eucopresident, @vonderleyen y todos los Estados miembros para impulsar la creación de un espacio europeo de seguridad y defensa y preparar el próximo Consejo Europeo.

Ucrania, España y el mundo necesitan una Europa fuerte y unida. Y se la vamos https://t.co/MyZ96SY8Ns",1760,527,640,78156,303,0,2,1,0.0,neutral
1894666918805524521,2,February,Wed Feb 26 08:32:49 +0000 2025,"No hay color entre su potencial gobierno de coalición y este gobierno de coalición.

Cada vez que Abascal se hace fotos fuera, quien se retrata es usted, señor Feijóo.

Rompa con aquellos que quieren romper con Europa.

Rompa con la ultraderecha, como hace la derecha alemana. https://t.co/9agDD4tHwz",3867,1167,1321,164030,300,0,0,1,-0.296,negative
1894431389635715330,2,February,Tue Feb 25 16:56:54 +0000 2025,"¡Qué grande eres, @JesusCalleja!

¡Deseando que nos cuentes la experiencia! ¡Te atreves con todo!",3514,438,1214,589943,97,0,1,0,0.0,neutral
1894100129646293103,2,February,Mon Feb 24 19:00:36 +0000 2025,"Ucrania, España está contigo. https://t.co/fp7leVNI9D",22234,2050,3370,1128615,53,0,0,1,0.0,neutral
1894076295606128658,2,February,Mon Feb 24 17:25:53 +0000 2025,"Con el primer ministro de Canadá, @JustinTrudeau, reafirmamos en Kyiv nuestro apoyo a Ucrania y la necesidad de que participe en las negociaciones de paz.

También hemos abordado la importancia de seguir ampliando nuestra relación comercial, y la necesidad de seguir defendiendo https://t.co/cbSeKGq0zd",4995,1047,938,177405,302,0,1,1,0.0,neutral
1893974276803371108,2,February,Mon Feb 24 10:40:30 +0000 2025,"Ucrania debe ganar una paz justa y duradera. De ello dependen la libertad, la seguridad y el futuro de todos los europeos y europeas.

Por eso acabo de anunciar en Kyiv que España enviará un nuevo paquete de ayuda militar por valor de 1.000 millones de euros al pueblo ucraniano. https://t.co/f7a7BKiIbi",4557,1075,1994,829865,303,0,0,1,0.0,neutral
1893931765275759092,2,February,Mon Feb 24 07:51:35 +0000 2025,"Felicidades a @_FriedrichMerz por la victoria electoral de anoche en Alemania.

Una Europa fuerte requiere que trabajemos unidos para afrontar retos comunes. Más competitividad, autonomía estratégica y transición ecológica y digital.",1803,364,654,160297,233,0,1,0,0.0,neutral
1893913314591171040,2,February,Mon Feb 24 06:38:16 +0000 2025,"España está con Ucrania.

Tres años después del inicio de la agresión rusa, nuestro compromiso con el pueblo ucraniano sigue intacto. Ya en Kyiv, para participar en la Cumbre Internacional de apoyo a Ucrania. https://t.co/vpv5uaTZPL",8910,1344,1629,377412,232,0,0,1,0.0,neutral
1893643723482771518,2,February,Sun Feb 23 12:47:00 +0000 2025,"A los de la motosierra: 

Que no les gusta el feminismo, pues toma Pacto de Estado contra la Violencia de Género.

Que no les gusta la reforma laboral, pues reducimos la jornada laboral.

Que no les gusta Europa, pues más Europa. https://t.co/g4XaVRQJ1k",7787,1712,3357,712782,253,0,0,1,-0.6808,negative
1893641205684298162,2,February,Sun Feb 23 12:37:00 +0000 2025,"Hoy hay elecciones en Alemania. 

Y en ninguna ecuación de gobernabilidad entrará la ultraderecha.

Esa es la diferencia entre la derecha española y la alemana. Entre una derecha moderada y una derecha tutelada por la ultraderecha.

Aquí, lo que dice Abascal va a misa. https://t.co/51vg4xTRkv",4228,962,1966,777363,293,0,0,1,0.0,neutral
1893638265850237373,2,February,Sun Feb 23 12:25:19 +0000 2025,"Nunca ha habido tantos recursos para blindar los servicios públicos. Y nunca ha habido un proceso privatizador como el que impulsa Moreno Bonilla.

En 2026 pasaremos del verbo privatizar al verbo blindar.

@mjmonteroc será una extraordinaria presidenta de Andalucía. https://t.co/ZOcZIkiEfm",2355,815,947,115400,290,0,1,1,0.5859,positive
1893276104913289505,2,February,Sat Feb 22 12:26:13 +0000 2025,"Hay quien llama dictador a @ZelenskyyUa. Recordemos que es un presidente elegido con el voto de los ucranianos y ucranianas.

Y si hay alguien que ha luchado por la democracia en Rusia, ese no ha sido Putin.

Ha sido Navalny, que pagó esa lucha por la democracia con su vida. https://t.co/XUF5MuzR5B",5003,1253,2074,453465,299,0,1,1,0.4145,positive
1893273534606049314,2,February,Sat Feb 22 12:16:00 +0000 2025,"Su lema no es todo por la patria, es todo por la pasta.

La internacional ultraderechista es como la criptomoneda de Milei, una estafa piramidal.

Su objetivo es hacer ruido mientras hacen negocio con lo público.

Frente a su motosierra, nosotros tenemos el BOE. https://t.co/uIhIPDWJgr",5116,1597,1898,276777,286,0,0,1,-0.296,negative
